"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"SF","LeBron James",11600,"Ind@Cle 07:30PM ET",47.375
"PF","Anthony Davis",11400,"NO@Was 07:00PM ET",52.304
"SG","James Harden",10500,"Hou@Mil 09:00PM ET",47.750
"PG","Chris Paul",9800,"LAC@Uta 09:00PM ET",44.000
"PG","John Wall",9800,"NO@Was 07:00PM ET",42.893
"PF","Blake Griffin",9400,"LAC@Uta 09:00PM ET",38.467
"C","Dwight Howard",9100,"Hou@Mil 09:00PM ET",40.475
"PF","Paul Millsap",9000,"Cha@Atl 07:30PM ET",37.911
"PG","Kyrie Irving",8800,"Ind@Cle 07:30PM ET",36.232
"PF","Kevin Love",8500,"Ind@Cle 07:30PM ET",34.821
"C","Al Jefferson",8400,"Cha@Atl 07:30PM ET",36.353
"SG","Monta Ellis",8400,"Dal@Phi 07:00PM ET",32.824
"PF","Dirk Nowitzki",7500,"Dal@Phi 07:00PM ET",32.338
"PG","Jeff Teague",7400,"Cha@Atl 07:30PM ET",35.036
"PG","Kemba Walker",7400,"Cha@Atl 07:30PM ET",32.706
"C","DeAndre Jordan",7200,"LAC@Uta 09:00PM ET",29.850
"PG","Jrue Holiday",7200,"NO@Was 07:00PM ET",32.393
"SF","Gordon Hayward",7200,"LAC@Uta 09:00PM ET",35.156
"PG","Brandon Knight",7200,"Hou@Mil 09:00PM ET",34.544
"PF","Derrick Favors",7100,"LAC@Uta 09:00PM ET",32.797
"C","Roy Hibbert",7000,"Ind@Cle 07:30PM ET",31.115
"C","Al Horford",7000,"Cha@Atl 07:30PM ET",29.661
"SG","Tyreke Evans",7000,"NO@Was 07:00PM ET",35.018
"SG","Lance Stephenson",7000,"Cha@Atl 07:30PM ET",29.309
"PG","Michael Carter-Williams",7000,"Dal@Phi 07:00PM ET",28.969
"PF","David West",6800,"Ind@Cle 07:30PM ET",33.500
"C","Marcin Gortat",6600,"NO@Was 07:00PM ET",28.357
"C","Tyson Chandler",6500,"Dal@Phi 07:00PM ET",30.471
"SF","Chandler Parsons",6400,"Dal@Phi 07:00PM ET",26.309
"SG","Alec Burks",6300,"LAC@Uta 09:00PM ET",24.234
"PF","Terrence Jones",6300,"Hou@Mil 09:00PM ET",31.250
"PF","Ryan Anderson",6200,"NO@Was 07:00PM ET",25.911
"C","Enes Kanter",6100,"LAC@Uta 09:00PM ET",23.109
"SF","Trevor Ariza",6000,"Hou@Mil 09:00PM ET",28.422
"SG","Bradley Beal",6000,"NO@Was 07:00PM ET",26.400
"PG","George Hill",5900,"Ind@Cle 07:30PM ET",0
"SG","Giannis Antetokounmpo",5900,"Hou@Mil 09:00PM ET",23.618
"PG","Tony Wroten",5800,"Dal@Phi 07:00PM ET",34.500
"PF","Nerlens Noel",5600,"Dal@Phi 07:00PM ET",23.385
"SF","Paul Pierce",5500,"NO@Was 07:00PM ET",25.839
"SG","Jamal Crawford",5500,"LAC@Uta 09:00PM ET",28.786
"PG","Raymond Felton",5500,"Dal@Phi 07:00PM ET",0
"C","Anderson Varejao",5500,"Ind@Cle 07:30PM ET",24.125
"PG","Trey Burke",5500,"LAC@Uta 09:00PM ET",25.234
"SG","Kyle Korver",5300,"Cha@Atl 07:30PM ET",25.607
"PG","Donald Sloan",5200,"Ind@Cle 07:30PM ET",26.469
"C","Henry Sims",5200,"Dal@Phi 07:00PM ET",20.800
"PF","Luis Scola",5100,"Ind@Cle 07:30PM ET",22.125
"PF","Brandan Wright",5100,"Dal@Phi 07:00PM ET",19.838
"PG","Jameer Nelson",5000,"Dal@Phi 07:00PM ET",19.233
"PF","Nene Hilario",5000,"NO@Was 07:00PM ET",22.545
"SF","DeMarre Carroll",5000,"Cha@Atl 07:30PM ET",24.475
"PG","Patrick Beverley",5000,"Hou@Mil 09:00PM ET",24.643
"SF","Solomon Hill",5000,"Ind@Cle 07:30PM ET",23.516
"PF","Ersan Ilyasova",4900,"Hou@Mil 09:00PM ET",17.750
"SF","Chris Copeland",4800,"Ind@Cle 07:30PM ET",20.969
"SF","Donatas Motiejunas",4800,"Hou@Mil 09:00PM ET",18.438
"PF","Kris Humphries",4700,"NO@Was 07:00PM ET",15.058
"PG","Brian Roberts",4700,"Cha@Atl 07:30PM ET",13.838
"SG","O.J. Mayo",4700,"Hou@Mil 09:00PM ET",21.191
"PF","Tristan Thompson",4600,"Ind@Cle 07:30PM ET",19.554
"PG","Isaiah Canaan",4500,"Hou@Mil 09:00PM ET",16.750
"PF","Cody Zeller",4500,"Cha@Atl 07:30PM ET",18.897
"SF","K.J. McDaniels",4500,"Dal@Phi 07:00PM ET",17.800
"PG","J.J. Barea",4400,"Dal@Phi 07:00PM ET",18.734
"PG","Devin Harris",4300,"Dal@Phi 07:00PM ET",19.750
"SG","Rodney Stuckey",4300,"Ind@Cle 07:30PM ET",20.944
"SG","Gerald Henderson",4300,"Cha@Atl 07:30PM ET",12.400
"C","Larry Sanders",4300,"Hou@Mil 09:00PM ET",21.656
"SG","Dion Waiters",4300,"Ind@Cle 07:30PM ET",17.308
"C","Spencer Hawes",4200,"LAC@Uta 09:00PM ET",16.550
"SG","Eric Gordon",4200,"NO@Was 07:00PM ET",18.125
"C","Omer Asik",4100,"NO@Was 07:00PM ET",25.750
"SF","Matt Barnes",4000,"LAC@Uta 09:00PM ET",13.538
"SG","J.J. Redick",4000,"LAC@Uta 09:00PM ET",17.583
"SG","Thabo Sefolosha",4000,"Cha@Atl 07:30PM ET",17.250
"SF","Khris Middleton",4000,"Hou@Mil 09:00PM ET",16.768
"SF","Michael Kidd-Gilchrist",4000,"Cha@Atl 07:30PM ET",20.458
"SF","Kostas Papanikolaou",4000,"Hou@Mil 09:00PM ET",18.313
"SG","Gary Neal",3900,"Cha@Atl 07:30PM ET",19.096
"PG","Jannero Pargo",3800,"Cha@Atl 07:30PM ET",6.313
"C","Rudy Gobert",3800,"LAC@Uta 09:00PM ET",14.891
"SF","Jabari Parker",3800,"Hou@Mil 09:00PM ET",23.765
"SF","Shawn Marion",3700,"Ind@Cle 07:30PM ET",14.804
"C","Ian Mahinmi",3700,"Ind@Cle 07:30PM ET",14.563
"PF","Tarik Black",3700,"Hou@Mil 09:00PM ET",11.339
"PG","Dante Exum",3700,"LAC@Uta 09:00PM ET",11.906
"SF","Marvin Williams",3600,"Cha@Atl 07:30PM ET",13.266
"PG","Austin Rivers",3600,"NO@Was 07:00PM ET",13.893
"SG","P.J. Hairston",3600,"Cha@Atl 07:30PM ET",9.875
"PG","Andre Miller",3500,"NO@Was 07:00PM ET",11.000
"SG","Rasual Butler",3500,"NO@Was 07:00PM ET",13.300
"SF","C.J. Miles",3500,"Ind@Cle 07:30PM ET",12.417
"SF","Joe Ingles",3500,"LAC@Uta 09:00PM ET",8.828
"C","Zaza Pachulia",3400,"Hou@Mil 09:00PM ET",16.850
"PG","Shelvin Mack",3400,"Cha@Atl 07:30PM ET",10.019
"PF","Kevin Seraphin",3400,"NO@Was 07:00PM ET",11.692
"C","Lavoy Allen",3300,"Ind@Cle 07:30PM ET",21.641
"SG","John Jenkins",3300,"Cha@Atl 07:30PM ET",15.250
"SF","Hollis Thompson",3300,"Dal@Phi 07:00PM ET",16.950
"SF","Otto Porter",3300,"NO@Was 07:00PM ET",15.173
"SG","Jason Terry",3200,"Hou@Mil 09:00PM ET",13.500
"SF","Martell Webster",3200,"NO@Was 07:00PM ET",0
"SF","Luc Richard Mbah a Moute",3200,"Dal@Phi 07:00PM ET",18.554
"PF","Mike Scott",3200,"Cha@Atl 07:30PM ET",12.577
"PG","Alexey Shved",3200,"Dal@Phi 07:00PM ET",15.614
"PG","C.J. Watson",3100,"Ind@Cle 07:30PM ET",18.250
"C","Elton Brand",3000,"Cha@Atl 07:30PM ET",8.375
"SF","Mike Miller",3000,"Ind@Cle 07:30PM ET",3.795
"SF","Hedo Turkoglu",3000,"LAC@Uta 09:00PM ET",6.705
"SG","Jason Richardson",3000,"Dal@Phi 07:00PM ET",0
"SF","Richard Jefferson",3000,"Dal@Phi 07:00PM ET",7.404
"C","Brendan Haywood",3000,"Ind@Cle 07:30PM ET",4.438
"SG","James Jones",3000,"Ind@Cle 07:30PM ET",4.083
"PF","Jason Maxiell",3000,"Cha@Atl 07:30PM ET",5.589
"PF","Louis Amundson",3000,"Ind@Cle 07:30PM ET",5.000
"PF","Drew Gooden",3000,"NO@Was 07:00PM ET",13.389
"SF","John Salmons",3000,"NO@Was 07:00PM ET",4.844
"SF","Steve Novak",3000,"LAC@Uta 09:00PM ET",3.700
"SF","Francisco Garcia",3000,"Hou@Mil 09:00PM ET",7.925
"PF","Charlie Villanueva",3000,"Dal@Phi 07:00PM ET",4.028
"SF","Jared Dudley",3000,"Hou@Mil 09:00PM ET",11.015
"PG","Jordan Farmar",3000,"LAC@Uta 09:00PM ET",9.050
"SG","Garrett Temple",3000,"NO@Was 07:00PM ET",16.286
"PF","Glen Davis",3000,"LAC@Uta 09:00PM ET",6.150
"PF","Joey Dorsey",3000,"Hou@Mil 09:00PM ET",5.318
"SF","Chris Douglas-Roberts",3000,"LAC@Uta 09:00PM ET",4.563
"PG","A.J. Price",3000,"Ind@Cle 07:30PM ET",17.350
"PF","Trevor Booker",3000,"LAC@Uta 09:00PM ET",14.813
"C","Ekpe Udoh",3000,"LAC@Uta 09:00PM ET",0.792
"SF","Jeremy Evans",3000,"LAC@Uta 09:00PM ET",1.600
"PG","Jerryd Bayless",3000,"Hou@Mil 09:00PM ET",12.015
"PG","Jimmer Fredette",3000,"NO@Was 07:00PM ET",5.000
"C","DeJuan Blair",3000,"NO@Was 07:00PM ET",1.750
"SG","Kent Bazemore",3000,"Cha@Atl 07:30PM ET",6.306
"PF","Alexis Ajinca",3000,"NO@Was 07:00PM ET",10.200
"C","Jeff Withey",3000,"NO@Was 07:00PM ET",7.875
"PF","Drew Gordon",3000,"Dal@Phi 07:00PM ET",4.813
"SF","Al-Farouq Aminu",3000,"Dal@Phi 07:00PM ET",14.338
"SF","Luke Babbitt",3000,"NO@Was 07:00PM ET",5.900
"SF","Jeffery Taylor",3000,"Cha@Atl 07:30PM ET",0
"SF","Paul George",3000,"Ind@Cle 07:30PM ET",0
"SG","Darius Miller",3000,"NO@Was 07:00PM ET",1.550
"SG","Toure' Murry",3000,"LAC@Uta 09:00PM ET",0
"SG","Glen Rice Jr.",3000,"NO@Was 07:00PM ET",3.700
"PF","John Henson",3000,"Hou@Mil 09:00PM ET",10.607
"SG","Ian Clark",3000,"LAC@Uta 09:00PM ET",5.042
"C","Shayne Whittington",3000,"Ind@Cle 07:30PM ET",8.625
"PF","Brandon Davies",3000,"Dal@Phi 07:00PM ET",16.683
"SG","C.J. Wilcox",3000,"LAC@Uta 09:00PM ET",0
"PG","Jared Cunningham",3000,"LAC@Uta 09:00PM ET",2.111
"PG","Troy Daniels",3000,"Hou@Mil 09:00PM ET",3.364
"C","Greg Smith",3000,"Dal@Phi 07:00PM ET",3.625
"C","Mike Muscala",3000,"Cha@Atl 07:30PM ET",11.500
"PG","Will Cherry",3000,"Ind@Cle 07:30PM ET",6.036
"PG","Nate Wolters",3000,"Hou@Mil 09:00PM ET",7.600
"PF","Robert Covington",3000,"Dal@Phi 07:00PM ET",9.542
"PG","Matthew Dellavedova",3000,"Ind@Cle 07:30PM ET",8.417
"SG","Joe Harris",3000,"Ind@Cle 07:30PM ET",5.979
"C","Alex Kirk",3000,"Ind@Cle 07:30PM ET",1.750
"PF","Patric Young",3000,"NO@Was 07:00PM ET",0
"PG","Kendall Marshall",3000,"Hou@Mil 09:00PM ET",8.750
"SF","Reggie Bullock",3000,"LAC@Uta 09:00PM ET",6.125
"PF","Jae Crowder",3000,"Dal@Phi 07:00PM ET",6.667
"PG","Russ Smith",3000,"NO@Was 07:00PM ET",-0.250
"PF","Adreian Payne",3000,"Cha@Atl 07:30PM ET",0
"C","Bismack Biyombo",3000,"Cha@Atl 07:30PM ET",14.175
"SG","Nick Johnson",3000,"Hou@Mil 09:00PM ET",3.650
"PF","Johnny O'Bryant",3000,"Hou@Mil 09:00PM ET",0
"SF","Rodney Hood",3000,"LAC@Uta 09:00PM ET",11.583
"PF","Jakarr Sampson",3000,"Dal@Phi 07:00PM ET",6.472
"SF","Jerami Grant",3000,"Dal@Phi 07:00PM ET",0
"SG","Ricky Ledo",3000,"Dal@Phi 07:00PM ET",0
"PG","Dennis Schroder",3000,"Cha@Atl 07:30PM ET",15.769
"C","Pero Antic",3000,"Cha@Atl 07:30PM ET",10.692
"PF","Noah Vonleh",3000,"Cha@Atl 07:30PM ET",5.500
"C","Joel Embiid",3000,"Dal@Phi 07:00PM ET",0
"PF","Clint Capela",3000,"Hou@Mil 09:00PM ET",4.750
"SF","Damien Inglis",3000,"Hou@Mil 09:00PM ET",0
"PF","Damjan Rudez",3000,"Ind@Cle 07:30PM ET",7.900
